market_ticker,snapshot_count,avg_gap_seconds,min_gap_seconds,max_gap_seconds
KXBTCD-26MAR3114-T67899.99,1687,2.1309916983360218,0.0,97.83600121736526
KXBTCD-26APR0220-T66699.99,1687,1.247457024008124,0.0,6.360013782978058
KXBTCD-26APR0220-T67199.99,1682,1.2511652791329995,0.0,6.360013782978058
KXBTCD-26MAR3117-T68249.99,1663,2.1664984940909076,0.0,119.68999654054642
KXBTCD-26APR0223-T66099.99,1644,1.2840115594385315,0.0,14.000004529953003
KXBTCD-26APR0221-T66599.99,1621,1.3105657128622912,0.0,26.000019907951355
KXBTCD-26MAR3117-T67999.99,1619,2.2253780084454475,0.0,119.68999654054642
KXBTCD-26APR0223-T66599.99,1610,1.3111273315012084,0.0,14.000004529953003
KXBTCD-26APR0222-T66999.99,1600,1.3113250136375427,0.0,10.848985612392426
KXBTCD-26MAR3116-T67699.99,1586,1.5130334119177407,0.0,63.34497928619385
KXBTCD-26MAR3115-T67899.99,1574,2.302172178878263,0.0,151.17001086473465
KXBTCD-26APR0222-T67199.99,1568,1.3380867486097374,0.0,11.862015724182129
KXBTCD-26MAR3114-T68099.99,1563,2.3000530998674784,0.0,97.83600121736526
KXBTCD-26MAR3114-T67199.99,1555,2.311886170477729,0.0,97.83600121736526
KXBTCD-26MAR3115-T67599.99,1533,2.3637436461541985,0.0,151.17001086473465
KXBTCD-26APR0219-T66399.99,1532,1.3704765169801039,0.0,6.142996251583099
KXBTCD-26APR0223-T66199.99,1519,1.3896741301625712,0.0,14.000004529953003
KXBTCD-26MAR3116-T67899.99,1516,1.5828964322569503,0.0,63.34497928619385
KXBTCD-26APR0219-T66499.99,1512,1.3886045132364546,0.0,6.0900092124938965
KXBTCD-26MAR3114-T67999.99,1507,2.3855228899090037,0.0,97.83600121736526
KXBTCD-26APR0219-T66599.99,1469,1.4292512076334372,0.0,6.0900092124938965
KXBTCD-26APR0218-T66599.99,1466,1.4295477608134932,0.0,15.999993681907654
